time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-09T14:30:40.700Z,16.3217,-94.1556,115.13,4.2,mb,,163,5.005,1.36,us,us2000aivy,2017-09-13T17:05:36.040Z,"3km NE of Chahuite, Mexico",earthquake,9.4,14.8,0.075,50,reviewed,us,us
2017-09-10T01:11:14.090Z,16.7634,-94.6341,28.56,4.2,mb,,155,2.442,1.35,us,us2000aj47,2017-09-10T01:53:26.040Z,"21km N of Niltepec, Mexico",earthquake,9.6,11.1,0.06,77,reviewed,us,us
2017-09-10T01:51:30.880Z,15.2939,-94.0695,35,4.2,mb,,177,2.419,0.98,us,us2000aj4i,2017-09-10T02:10:27.040Z,"84km SSW of Paredon, Mexico",earthquake,10.5,2,0.092,33,reviewed,us,us
2017-09-10T03:24:44.520Z,67.6122,-173.1596,21.03,4.2,mb,,110,3.911,0.98,us,us2000aj59,2017-09-10T04:00:24.040Z,"237km E of Iul'tin, Russia",earthquake,10.3,6.4,0.07,57,reviewed,us,us
2017-09-10T07:18:28.500Z,-24.5931,179.9129,503.92,4.2,mb,,128,7.031,0.47,us,us2000artg,2017-09-29T13:00:49.040Z,"South of the Fiji Islands",earthquake,15.5,10.1,0.103,26,reviewed,us,us
2017-09-10T15:22:02.850Z,15.0679,-93.8755,67.69,4.2,mb,,151,2.064,0.63,us,us2000ajh2,2017-09-27T20:31:56.040Z,"95km SSW of Tres Picos, Mexico",earthquake,11.1,9.9,0.081,43,reviewed,us,us
2017-09-10T15:31:23.820Z,37.8866,141.9272,41.94,4.2,mb,,176,0.9,0.79,us,us2000artt,2017-09-27T21:14:33.040Z,"80km SE of Ishinomaki, Japan",earthquake,8,9.5,0.176,9,reviewed,us,us
2017-09-11T01:19:43.010Z,17.3198,95.953,10,4.2,mb,,149,0.491,0.54,us,us2000ar0b,2017-09-21T22:37:32.040Z,"39km SSE of Tharyarwady, Burma",earthquake,4.6,2,0.199,7,reviewed,us,us
2017-09-11T02:09:33.700Z,15.9325,-94.1896,69.15,4.2,mb,,167,2.66,0.68,us,us2000ajsw,2017-09-21T23:19:51.040Z,"36km WSW of Paredon, Mexico",earthquake,9.9,5.3,0.092,33,reviewed,us,us
2017-09-11T04:32:59.920Z,15.7787,-94.6053,69.82,4.2,mb,,195,3.025,0.86,us,us2000aju4,2017-09-22T02:05:24.040Z,"50km S of San Francisco del Mar, Mexico",earthquake,12.3,10.2,0.074,51,reviewed,us,us
2017-09-11T12:30:47.670Z,-25.8043,-179.1594,396.76,4.2,mb,,126,8.427,0.81,us,us2000ar0u,2017-09-24T12:57:57.040Z,"South of the Fiji Islands",earthquake,18.7,16.9,0.113,22,reviewed,us,us
2017-09-11T14:04:03.260Z,49.2404,147.2847,566.43,4.2,mb,,90,3.795,0.57,us,us2000ak2w,2017-09-12T14:09:26.040Z,"123km WNW of Vostok, Russia",earthquake,11.3,8.8,0.046,131,reviewed,us,us
2017-09-11T14:39:06.830Z,15.449,-94.3649,58.78,4.2,mb,,124,2.739,0.67,us,us2000ak3q,2017-09-12T21:06:42.040Z,"83km SW of Paredon, Mexico",earthquake,11.2,9.4,0.083,40,reviewed,us,us
2017-09-11T14:46:11.480Z,15.388,-94.5864,42.91,4.2,mb,,193,2.923,0.88,us,us2000ak3s,2017-09-12T21:34:04.040Z,"93km S of San Francisco del Mar, Mexico",earthquake,11,11.1,0.076,48,reviewed,us,us
2017-09-11T22:40:17.690Z,15.6486,-94.6034,41.84,4.2,mb,,132,3.007,1.16,us,us2000akfs,2017-09-24T22:23:00.040Z,"64km S of San Francisco del Mar, Mexico",earthquake,7.9,8.9,0.081,42,reviewed,us,us
2017-09-12T11:06:18.050Z,16.1985,-94.8032,37.2,4.2,mb,,168,3.296,0.85,us,us2000akpc,2017-09-12T12:30:15.040Z,"15km SSW of San Dionisio del Mar, Mexico",earthquake,10.6,18.5,0.082,41,reviewed,us,us
2017-09-13T07:22:17.046Z,62.8983,-149.9213,79.6,4.2,ml,,,,0.83,ak,ak16822240,2017-09-22T17:22:41.186Z,"62km N of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-13T23:21:37.150Z,-18.058,-69.4183,145.27,4.2,mb,,59,0.288,0.85,us,us2000alzg,2017-09-13T23:58:31.040Z,"21km NE of Putre, Chile",earthquake,6.4,5.5,0.128,17,reviewed,us,us
2017-09-15T18:02:19.950Z,15.1825,-93.9892,46.32,4.2,mb,,182,2.313,0.88,us,us2000anhz,2017-09-16T15:11:01.040Z,"90km SSW of Tres Picos, Mexico",earthquake,11,15.7,0.064,67,reviewed,us,us
2017-09-15T22:37:58.190Z,12.8959,91.9514,27.42,4.2,mb,,182,1.455,0.78,us,us2000anza,2017-09-18T04:47:28.040Z,"156km NNW of Bamboo Flat, India",earthquake,10.4,6.9,0.235,5,reviewed,us,us
2017-09-15T22:43:17.660Z,-4.6769,151.5667,135.04,4.2,mb,,93,0.587,0.35,us,us2000asms,2017-09-22T02:25:23.040Z,"85km WSW of Kokopo, Papua New Guinea",earthquake,12.4,10,0.159,11,reviewed,us,us
2017-09-16T10:38:07.960Z,15.1165,-94.162,61.6,4.2,mb,,182,2.268,0.59,us,us2000ap17,2017-09-16T11:00:14.040Z,"106km SSW of Paredon, Mexico",earthquake,7.6,19.2,0.086,38,reviewed,us,us
2017-09-16T11:19:04.440Z,-7.4355,128.8254,134.05,4.2,mb,,85,2.51,0.56,us,us2000at4t,2017-09-25T06:25:19.040Z,"280km WNW of Saumlaki, Indonesia",earthquake,6.5,14.1,0.214,6,reviewed,us,us
2017-09-16T20:14:57.770Z,-23.7075,-66.6768,201.03,4.2,mb,,51,1.572,0.7,us,us2000ap9e,2017-09-16T21:42:44.040Z,"67km NNW of San Antonio de los Cobres, Argentina",earthquake,7.5,8.1,0.115,21,reviewed,us,us
2017-09-17T11:10:53.440Z,-21.9058,-67.3399,192.78,4.2,mb,,96,1.298,0.48,us,us2000aph6,2017-09-25T12:27:23.040Z,"143km NE of San Pedro de Atacama, Chile",earthquake,9.5,9.2,0.199,7,reviewed,us,us
2017-09-18T01:17:10.840Z,-17.4743,-69.4783,167.38,4.2,mb,,84,0.114,1.3,us,us2000appj,2017-09-18T08:29:49.063Z,"58km E of Tarata, Peru",earthquake,10.2,7,0.121,19,reviewed,us,us
2017-09-18T01:50:09.580Z,15.5322,-93.9986,52.61,4.2,mb,,190,2.416,1.03,us,us2000apq2,2017-09-18T02:35:27.040Z,"57km SSW of Paredon, Mexico",earthquake,11.5,12.2,0.064,67,reviewed,us,us
2017-09-18T22:13:33.110Z,15.2125,-94.6662,39,4.2,mb,,165,2.657,0.89,us,us2000aqc4,2017-09-18T22:37:39.040Z,"112km S of San Francisco del Mar, Mexico",earthquake,9.5,7.5,0.063,71,reviewed,us,us
2017-09-21T22:15:20.973Z,62.7831,-148.8756,20.3,4.2,ml,,,,0.98,ak,ak16875653,2017-09-26T19:57:16.405Z,"68km S of Cantwell, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-09-22T04:20:23.580Z,39.1304,26.2553,10,4.2,mb,,46,1.358,0.95,us,us2000aszw,2017-09-24T18:41:08.000Z,"4km S of Mitilini, Greece",earthquake,4.4,2,0.186,10,reviewed,us,us
2017-09-23T03:34:27.560Z,15.6003,-94.9729,33.69,4.2,mb,,214,3.342,0.82,us,us2000atgc,2017-09-23T11:02:35.780Z,"66km S of San Mateo del Mar, Mexico",earthquake,10,8.6,0.062,74,reviewed,us,us
2017-09-23T06:44:55.090Z,10.6523,-87.0247,19.49,4.2,mb,,190,1.566,0.74,us,us2000atgz,2017-09-23T07:05:50.040Z,"137km SSW of Masachapa, Nicaragua",earthquake,8,9.6,0.113,22,reviewed,us,us
2017-09-23T14:27:52.070Z,16.7939,-94.97,10,4.2,mb,,158,2.764,1.45,us,us2000atku,2017-09-23T16:52:42.040Z,"11km SE of Matias Romero, Mexico",earthquake,5.6,2,0.121,19,reviewed,us,us
2017-09-23T15:06:34.220Z,16.603,-95.0107,10,4.2,mb,,198,3.608,1.43,us,us2000atlf,2017-09-23T17:07:56.040Z,"10km ENE of San Jeronimo Ixtepec, Mexico",earthquake,11.6,2,0.098,29,reviewed,us,us
2017-09-24T02:03:35.340Z,16.574,-94.8425,39.83,4.2,mb,,147,2.612,1.18,us,us2000atsa,2017-09-24T02:34:34.040Z,"11km N of Union Hidalgo, Mexico",earthquake,7.4,9.6,0.048,119,reviewed,us,us
2017-09-24T15:02:50.020Z,16.5258,-94.9623,10,4.2,mb,,160,4.886,0.82,us,us2000atyb,2017-09-24T16:42:15.040Z,"9km ENE of Asuncion Ixtaltepec, Mexico",earthquake,9.1,1.9,0.073,52,reviewed,us,us
2017-09-25T00:56:51.430Z,15.9582,-94.6458,41.89,4.2,mwr,,132,2.432,1.06,us,us2000au34,2017-09-25T04:58:44.040Z,"30km S of San Francisco del Mar, Mexico",earthquake,7.9,4.4,0.086,13,reviewed,us,us
2017-09-25T20:08:23.510Z,-5.8793,107.7299,306.63,4.2,mb,,66,2.933,0.74,us,us2000auky,2017-09-26T20:18:13.040Z,"45km N of Pamanukan, Indonesia",earthquake,9.1,6.8,0.093,32,reviewed,us,us
2017-09-26T14:07:21.590Z,-28.3432,-71.3743,19.86,4.2,mb,,190,0.298,0.75,us,us2000auxj,2017-09-26T15:09:59.040Z,"65km WNW of Vallenar, Chile",earthquake,6.5,3.8,0.373,2,reviewed,us,us
2017-09-26T22:06:38.300Z,-31.7843,-72.2376,7.09,4.2,mb,,125,1.205,0.7,us,us2000av56,2017-09-27T02:02:35.034Z,"103km W of Illapel, Chile",earthquake,5.5,2.3,0.216,6,reviewed,us,us
2017-09-27T09:01:07.800Z,-29.45,-71.3374,38.77,4.2,mb,,161,0.474,0.72,us,us2000av9i,2017-09-27T18:59:18.619Z,"51km N of La Serena, Chile",earthquake,6.2,4.3,0.236,5,reviewed,us,us
2017-09-27T23:30:04.800Z,-8.2451,119.4365,154.02,4.2,mb,,68,2.798,0.8,us,us2000avn9,2017-09-27T23:49:21.040Z,"38km N of Komodo, Indonesia",earthquake,6.3,10.5,0.147,13,reviewed,us,us
2017-09-28T05:08:41.430Z,16.6784,-94.9228,58.25,4.2,mb,,132,2.701,0.59,us,us2000avrg,2017-09-28T06:14:30.359Z,"22km ENE of San Jeronimo Ixtepec, Mexico",earthquake,7.1,12,0.05,112,reviewed,us,us
2017-09-29T06:58:15.660Z,28.2886,55.3123,10,4.2,mb,,108,3.424,0.43,us,us2000awej,2017-09-30T07:58:24.040Z,"91km SE of Darab, Iran",earthquake,5.7,2,0.152,12,reviewed,us,us
2017-09-29T07:57:06.720Z,33.9272,90.3467,10,4.2,mb,,103,4.263,0.77,us,us2000awf5,2017-09-30T07:51:53.040Z,"191km W of Tanggulashan, China",earthquake,8.9,1.9,0.128,17,reviewed,us,us
2017-09-29T16:44:14.020Z,-24.5018,-67.2978,178.46,4.2,mb,,92,1.741,0.74,us,us2000aws4,2017-09-29T19:07:34.040Z,"104km WSW of San Antonio de los Cobres, Argentina",earthquake,12,12.9,0.216,6,reviewed,us,us
2017-09-29T22:36:30.080Z,-31.7027,-72.1967,34.99,4.2,ml,,188,1.137,0.52,us,us2000awzq,2017-09-30T21:18:27.881Z,"98km W of Illapel, Chile",earthquake,5.9,12.3,,,reviewed,us,guc
2017-09-30T01:27:29.800Z,15.2552,-94.1267,35.18,4.2,mb,,212,2.46,0.66,us,us2000ax2c,2017-09-30T01:47:15.040Z,"90km SSW of Paredon, Mexico",earthquake,12.7,6.5,0.072,53,reviewed,us,us
2017-09-30T04:12:50.640Z,27.8699,56.8179,10,4.2,mb,,136,2.964,0.73,us,us2000ax2z,2017-09-30T05:35:15.482Z,"84km NNW of Minab, Iran",earthquake,6.1,2,0.121,19,reviewed,us,us
2017-09-03T11:52:46.290Z,18.6003,-68.614,145,4.15,md,18,344,0.2481,0.02,pr,pr2017246003,2017-09-15T06:25:26.040Z,"4km W of Boca de Yuma, Dominican Republic",earthquake,8.34,0.7,0.31,18,reviewed,pr,pr
2017-09-01T01:43:47.930Z,-9.7725,123.2554,58.25,4.1,mb,,150,0.589,0.52,us,us2000arkj,2017-09-21T00:11:19.040Z,"56km NW of Kupang, Indonesia",earthquake,10,17.3,0.302,3,reviewed,us,us
2017-09-01T13:43:52.100Z,15.6312,-93.1129,100.15,4.1,mb,,198,1.583,0.91,us,us2000adu7,2017-09-09T07:56:36.040Z,"14km ESE of Pijijiapan, Mexico",earthquake,13.6,17.9,0.117,20,reviewed,us,us
2017-09-01T21:41:55.710Z,2.5187,126.9757,36.8,4.1,mb,,122,1.778,0.88,us,us2000adzp,2017-09-15T03:42:26.040Z,"144km NW of Tobelo, Indonesia",earthquake,9.3,7.9,0.114,21,reviewed,us,us
2017-09-02T11:49:18.150Z,-38.5708,175.7773,186.75,4.1,mb,,79,0.725,0.7,us,us2000arlq,2017-09-30T13:26:31.040Z,"29km WNW of Taupo, New Zealand",earthquake,9.5,8.3,0.165,10,reviewed,us,us
2017-09-02T23:55:28.130Z,42.6211,-111.4409,3.34,4.1,mb,,40,0.289,0.69,us,us2000aeke,2017-09-15T18:37:34.700Z,"13km ESE of Soda Springs, Idaho",earthquake,3.2,6.3,0.184,8,reviewed,us,us
2017-09-03T02:29:23.510Z,42.6094,-111.4126,12.69,4.1,mb,,24,0.278,1.2,us,us2000aepg,2017-09-23T03:29:44.402Z,"16km ESE of Soda Springs, Idaho",earthquake,2.7,7.2,0.107,24,reviewed,us,us
2017-09-03T03:38:31.810Z,41.334,129.031,0,4.1,ml,,,,0.53,us,us2000aetk,2017-09-23T20:57:10.472Z,"21km ENE of Sungjibaegam, North Korea",collapse,9.4,2,0.181,4,reviewed,us,us
2017-09-03T06:05:42.940Z,42.6407,-111.462,5,4.1,mwr,,148,0.294,0.35,us,us2000aeve,2017-09-29T19:49:42.290Z,"11km E of Soda Springs, Idaho",earthquake,1.6,1,0.029,112,reviewed,us,us
2017-09-03T08:02:02.270Z,43.4207,-126.6319,10,4.1,mb,,192,1.768,1.23,us,us2000aexj,2017-09-24T13:17:59.040Z,"183km WNW of Bandon, Oregon",earthquake,7.5,2,0.127,17,reviewed,us,us
2017-09-03T15:49:52.480Z,-4.5268,126.2783,386.06,4.1,mb,,91,5.374,0.82,us,us2000ag72,2017-09-25T19:18:04.040Z,"86km SSW of Leksula, Indonesia",earthquake,11.3,12.9,0.151,12,reviewed,us,us
2017-09-04T00:10:47.040Z,-21.0789,-68.7901,113.8,4.1,mb,,53,0.652,0.51,us,us2000afbw,2017-09-16T04:48:33.040Z,"154km N of Calama, Chile",earthquake,4.3,6.8,0.166,10,reviewed,us,us
2017-09-04T11:02:27.980Z,-34.7624,179.0051,147.64,4.1,mb,,254,2.85,1.37,us,us2000armx,2017-09-22T06:39:53.040Z,"South of the Kermadec Islands",earthquake,18.5,9.6,0.166,10,reviewed,us,us
2017-09-04T17:24:40.960Z,-38.7233,-75.273,10,4.1,ml,,216,1.84,0.75,us,us2000afl8,2017-09-20T19:45:01.040Z,"183km W of Carahue, Chile",earthquake,10.4,2,,,reviewed,us,guc
2017-09-04T21:03:21.380Z,-17.7038,-178.5135,532.52,4.1,mb,,72,3.272,1.38,us,us2000arnd,2017-09-21T02:08:36.040Z,"265km ESE of Lambasa, Fiji",earthquake,12.9,7.8,0.076,47,reviewed,us,us
2017-09-04T21:05:02.996Z,60.678,-151.2202,67.6,4.1,ml,,,,0.97,ak,ak16764231,2017-09-21T02:15:19.040Z,"3km ESE of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-05T00:34:40.680Z,42.5886,-111.5276,5.17,4.1,mwr,,48,0.361,0.57,us,us2000afs4,2017-09-29T19:50:50.550Z,"9km SE of Soda Springs, Idaho",earthquake,2.6,5,0.035,77,reviewed,us,us
2017-09-05T12:28:25.440Z,53.61,-162.883,10,4.1,mb,,164,1.789,1.08,us,us2000ag26,2017-09-20T19:29:19.044Z,"142km SSE of False Pass, Alaska",earthquake,9.3,2,0.077,46,reviewed,us,us
2017-09-05T17:23:59.170Z,29.2329,139.7207,444.14,4.1,mb,,97,3.043,0.75,us,us2000arpd,2017-09-28T22:11:54.040Z,"Izu Islands, Japan region",earthquake,13.8,8.1,0.151,12,reviewed,us,us
2017-09-06T07:55:10.370Z,42.5646,-111.4139,1.86,4.1,ml,,111,0.306,1.32,us,us2000agna,2017-09-29T19:52:02.840Z,"18km ESE of Soda Springs, Idaho",earthquake,3,10,0.055,44,reviewed,us,us
2017-09-06T08:26:30.990Z,42.5457,-111.3017,4.3,4.1,mwr,,29,0.265,1.13,us,us2000agpc,2017-09-29T19:52:06.420Z,"24km N of Montpelier, Idaho",earthquake,2.4,5,0.034,81,reviewed,us,us
2017-09-06T13:53:08.730Z,13.1897,-89.4347,45.9,4.1,mb,,168,0.532,0.79,us,us2000arps,2017-09-23T11:44:38.040Z,"35km SSW of La Libertad, El Salvador",earthquake,7.2,5.4,0.197,7,reviewed,us,us
2017-09-06T18:07:50.060Z,-23.2501,-66.4945,206.55,4.1,mb,,195,1.579,0.7,us,us2000ah1i,2017-09-06T22:39:47.040Z,"82km W of El Aguilar, Argentina",earthquake,9,17.7,0.524,1,reviewed,us,us
2017-09-06T21:25:15.450Z,48.4265,148.8484,391.54,4.1,mb,,135,4.365,0.65,us,us2000ah6l,2017-09-27T04:42:15.040Z,"54km S of Vostok, Russia",earthquake,10.8,8.4,0.069,58,reviewed,us,us
2017-09-06T22:00:59.360Z,-22.1764,-70.2895,34.09,4.1,mb,,176,0.203,0.59,us,us2000ah77,2017-09-27T05:20:38.040Z,"13km SW of Tocopilla, Chile",earthquake,3.9,5.7,0.302,3,reviewed,us,us
2017-09-07T07:23:00.930Z,-45.167,167.3525,111.29,4.1,mb,,92,0.329,1.24,us,us2000arqa,2017-09-23T11:56:17.040Z,"39km NW of Te Anau, New Zealand",earthquake,7.4,5,0.214,6,reviewed,us,us
2017-09-07T12:13:38.190Z,42.5868,-111.4273,5.58,4.1,mwr,,44,0.3,0.67,us,us2000ahg2,2017-09-08T18:44:04.265Z,"16km ESE of Soda Springs, Idaho",earthquake,1.6,4.8,0.036,75,reviewed,us,us
2017-09-07T14:32:03.630Z,25.275,90.2279,36.67,4.1,mb,,172,1.5,1.33,us,us2000ahj3,2017-09-08T12:52:30.945Z,"27km S of Tura, India",earthquake,10.6,8.8,0.175,9,reviewed,us,us
2017-09-08T07:25:56.590Z,15.1654,-94.2108,43.33,4.1,mb,,212,2.515,0.85,us,us2000arrn,2017-09-27T11:53:19.040Z,"102km SSW of Paredon, Mexico",earthquake,11.9,21.5,0.107,24,reviewed,us,us
2017-09-08T16:12:19.190Z,15.3669,-94.237,61.33,4.1,mb,,182,2.595,1,us,us2000aixn,2017-09-09T18:11:21.040Z,"83km SSW of Paredon, Mexico",earthquake,10.8,11.7,0.046,132,reviewed,us,us
2017-09-08T23:22:32.040Z,15.0785,-94.1585,47.75,4.1,mb,,206,2.445,1.36,us,us2000aigc,2017-09-16T02:59:27.040Z,"110km SSW of Paredon, Mexico",earthquake,9.4,19.6,0.077,46,reviewed,us,us
2017-09-09T00:23:20.330Z,16.0661,-94.3911,39.18,4.1,mb,,181,2.879,1.14,us,us2000aihy,2017-09-15T22:58:22.040Z,"33km SSE of Ixhuatan, Mexico",earthquake,6.5,16.4,0.086,37,reviewed,us,us
2017-09-09T01:14:04.420Z,15.37,-94.098,28.41,4.1,mb,,204,2.47,0.77,us,us2000aiic,2017-09-28T05:00:41.040Z,"77km SSW of Paredon, Mexico",earthquake,13.1,13.1,0.107,24,reviewed,us,us
2017-09-09T07:00:48.530Z,15.7397,-94.4832,55.79,4.1,mb,,199,2.903,0.82,us,us2000aipa,2017-09-09T07:17:09.040Z,"57km SSE of San Francisco del Mar, Mexico",earthquake,13.6,21.6,0.106,24,reviewed,us,us
2017-09-09T08:23:04.770Z,42.5619,-111.4167,7.19,4.1,mwr,,58,0.034,0.18,us,us2000aiq7,2017-09-28T06:45:40.361Z,"18km ESE of Soda Springs, Idaho",earthquake,1.3,2.5,0.041,56,reviewed,us,us
2017-09-09T08:44:36.630Z,15.4537,-94.3228,74.4,4.1,mb,,209,2.702,0.83,us,us2000aiqx,2017-09-09T09:09:10.040Z,"80km SW of Paredon, Mexico",earthquake,12.9,17.2,0.111,22,reviewed,us,us
2017-09-09T09:34:03.990Z,-19.5742,169.3876,213.81,4.1,mb,,129,2.284,0.83,us,us2000arsy,2017-09-29T08:34:28.040Z,"12km ESE of Isangel, Vanuatu",earthquake,10,9.9,0.14,14,reviewed,us,us
2017-09-09T14:45:58.930Z,15.2562,-94.193,35,4.1,mb,,205,4.75,1.12,us,us2000aiw3,2017-09-13T17:46:00.040Z,"92km SSW of Paredon, Mexico",earthquake,14.8,2,0.127,18,reviewed,us,us
2017-09-10T09:34:05.120Z,15.7031,-93.8669,37.36,4.1,mb,,196,2.311,1.22,us,us2000aj9e,2017-09-22T13:11:02.040Z,"36km S of Paredon, Mexico",earthquake,13.6,19.6,0.157,11,reviewed,us,us
2017-09-10T13:36:50.220Z,-7.5542,128.1836,159.39,4.1,mb,,57,3.116,0.74,us,us2000artu,2017-09-27T16:16:57.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,9.2,6.2,0.145,13,reviewed,us,us
2017-09-10T19:05:12.980Z,42.5563,-111.4177,13,4.1,mwr,,46,0.038,0.82,us,us2000ajkd,2017-09-13T23:49:35.047Z,"18km SE of Soda Springs, Idaho",earthquake,1,1.6,0.036,75,reviewed,us,us
2017-09-11T01:10:19.210Z,-6.9548,129.972,134.48,4.1,mb,,98,1.665,0.85,us,us2000ajsh,2017-09-21T04:16:21.040Z,"184km NW of Saumlaki, Indonesia",earthquake,6.5,9.4,0.184,8,reviewed,us,us
2017-09-11T03:47:06.150Z,-10.314,152.4651,10,4.1,mb,,200,9.778,1.04,us,us2000ar0i,2017-09-22T02:02:31.040Z,"142km S of Kulumadau, Papua New Guinea",earthquake,15.1,1.9,0.165,10,reviewed,us,us
2017-09-11T04:37:37.350Z,15.5505,-94.9567,41.32,4.1,mb,,200,3.312,0.84,us,us2000ajua,2017-09-22T02:13:37.040Z,"72km SSE of Salina Cruz, Mexico",earthquake,13.5,19.2,0.075,49,reviewed,us,us
2017-09-11T12:34:30.220Z,42.5481,-111.4421,9.98,4.1,mwr,,62,0.037,0.58,us,us2000ak05,2017-09-24T13:04:32.918Z,"17km SE of Soda Springs, Idaho",earthquake,1.2,2.4,0.032,94,reviewed,us,us
2017-09-11T20:40:50.200Z,52.2896,-173.477,65.69,4.1,mb,,107,0.356,0.82,us,us2000akbz,2017-09-21T20:40:07.509Z,"50km ENE of Atka, Alaska",earthquake,9,7.2,0.057,86,reviewed,us,us
2017-09-12T08:09:53.240Z,-4.9334,147.4651,167.53,4.1,mb,,292,4.452,0.57,us,us2000asam,2017-09-24T13:38:35.040Z,"187km E of Madang, Papua New Guinea",earthquake,20.4,13.6,0.158,11,reviewed,us,us
2017-09-13T01:16:56.770Z,15.4765,-94.2541,53.75,4.1,mb,,207,2.647,1,us,us2000al7y,2017-09-24T23:33:00.040Z,"74km SW of Paredon, Mexico",earthquake,11.6,17.7,0.079,44,reviewed,us,us
2017-09-14T05:20:28.590Z,14.3979,-93.0511,56.13,4.1,mb,,161,2.07,0.69,us,us2000am5i,2017-09-14T05:59:28.040Z,"76km WSW of Puerto Madero, Mexico",earthquake,8.9,13.2,0.059,79,reviewed,us,us
2017-09-14T17:08:05.650Z,15.7247,-94.3313,66.16,4.1,mb,,180,2.181,1.2,us,us2000amis,2017-09-14T20:55:20.040Z,"60km SW of Paredon, Mexico",earthquake,6.2,25.8,0.086,37,reviewed,us,us
2017-09-14T21:58:11.450Z,-7.2026,129.1685,147.79,4.1,mb,,132,2.249,1.28,us,us2000askz,2017-09-22T04:12:07.040Z,"251km WNW of Saumlaki, Indonesia",earthquake,6.4,19.1,0.303,3,reviewed,us,us
2017-09-14T23:32:49.130Z,15.2225,-93.671,53.79,4.1,mb,,189,2.032,1.02,us,us2000amz3,2017-09-17T05:07:50.040Z,"71km SW of Pijijiapan, Mexico",earthquake,9.7,13.5,0.055,92,reviewed,us,us
2017-09-15T00:07:34.870Z,-31.912,-67.3134,136.67,4.1,mb,,67,1.224,1.1,us,us2000amzk,2017-09-17T04:46:55.040Z,"91km SW of Chepes, Argentina",earthquake,9.2,15.1,0.174,9,reviewed,us,us
2017-09-15T00:48:16.140Z,-18.1469,-178.8507,603.85,4.1,mb,,180,2.974,0.41,us,us2000aslu,2017-09-22T02:51:35.040Z,"268km SE of Lambasa, Fiji",earthquake,24,19.7,0.145,13,reviewed,us,us
2017-09-16T05:35:53.920Z,15.2335,-94.143,36.21,4.1,mb,,202,2.469,1.13,us,us2000anz2,2017-09-16T13:38:21.141Z,"93km SSW of Paredon, Mexico",earthquake,12.7,19,0.117,20,reviewed,us,us
2017-09-16T21:32:26.760Z,15.1552,-94.4078,27.65,4.1,mb,,207,2.697,0.51,us,us2000apay,2017-09-16T22:34:10.040Z,"113km SSW of Paredon, Mexico",earthquake,11.2,12.4,0.13,16,reviewed,us,us
2017-09-17T07:49:45.840Z,-23.8893,-66.7666,236.18,4.1,mb,,57,1.597,0.64,us,us2000apg0,2017-09-17T08:19:10.040Z,"58km NW of San Antonio de los Cobres, Argentina",earthquake,6.2,12.2,0.262,4,reviewed,us,us
2017-09-17T19:34:25.110Z,12.0757,-87.5905,53.01,4.1,mb,,154,0.812,1.05,us,us2000apke,2017-09-17T20:52:47.040Z,"63km SW of Corinto, Nicaragua",earthquake,7.2,10.2,0.096,30,reviewed,us,us
2017-09-18T14:32:56.040Z,51.552,-178.3907,15.01,4.1,mb,,134,0.317,0.58,us,us2000aq9s,2017-09-26T17:26:48.145Z,"40km SSW of Tanaga Volcano, Alaska",earthquake,6.8,5.6,0.076,47,reviewed,us,us
2017-09-18T17:25:44.410Z,15.9949,-94.8487,55.32,4.1,mb,,188,2.621,1.22,us,us2000aq3v,2017-09-20T22:20:17.040Z,"27km SE of San Mateo del Mar, Mexico",earthquake,10.7,16.7,0.06,77,reviewed,us,us
2017-09-19T01:23:26.570Z,15.5332,-94.4373,46.8,4.1,mb,,206,5.034,1,us,us2000aqg7,2017-09-19T01:43:08.040Z,"80km SSE of San Francisco del Mar, Mexico",earthquake,12.9,20.3,0.094,31,reviewed,us,us
2017-09-21T17:23:02.020Z,14.9651,-94.1412,31.77,4.1,mb,,183,2.333,1,us,us2000asjm,2017-09-21T18:29:15.040Z,"119km SSW of Tres Picos, Mexico",earthquake,10.7,11.4,0.086,37,reviewed,us,us
2017-09-23T07:12:49.430Z,15.2768,-94.3958,10.51,4.1,mb,,218,2.716,0.81,us,us2000ath6,2017-09-23T07:25:04.040Z,"101km SW of Paredon, Mexico",earthquake,14.6,13,0.109,23,reviewed,us,us
2017-09-23T07:18:57.510Z,15.8203,-94.2976,61.65,4.1,mb,,185,2.739,0.91,us,us2000ath8,2017-09-23T11:50:27.179Z,"51km WSW of Paredon, Mexico",earthquake,11.2,26.5,0.14,14,reviewed,us,us
2017-09-24T03:31:36.740Z,-18.0175,-69.2705,148.09,4.1,mb,,57,0.388,0.9,us,us2000atsq,2017-09-24T05:13:10.040Z,"36km ENE of Putre, Chile",earthquake,7.6,7.2,0.15,12,reviewed,us,us
2017-09-24T20:45:51.620Z,33.0106,137.7689,343.06,4.1,mb,,98,1.698,1.13,us,us2000au0x,2017-09-25T08:46:01.294Z,"181km SSW of Oyama, Japan",earthquake,9.5,8,0.059,77,reviewed,us,us
